receptor,experiment,best_docking_score,qed,sa,smiles,generation,file
5ht1b,exp_0011,-13.000000,0.507744,3.136239,[H]c1c([H])c(C(F)(F)F)c([H])c([H])c1-c1c([H])c(C(=O)N2C([H])([H])C([H])([H])OC([H])(c3nnn([H])n3)C2([H])[H])nc2c([H])c([H])c([H])c([H])c12,generation_5,output_runs_test/exp_0011/5ht1b/generation_5/docking_results/final_scored.smi
5ht1b,exp_0035,-13.000000,0.605386,4.651588,Cc1cc(-c2ccc(F)cc2)nc(C2(C#N)CCC(C)(c3n[nH]c([C@H]4C=CC(=O)N=N4)n3)C2)c1,generation_9,output_runs/exp_0035/5ht1b/generation_9/docking_results/final_scored.smi
5ht1b,exp_0001,-12.900000,0.580598,4.193022,O=C(CCC1CCCCN1C(=O)C1CCN(C(=O)Oc2ccc3ccccc3c2)CC1F)N[C@H]1COC(=O)N1,generation_7,output_runs_test/exp_0001/5ht1b/generation_7/docking_results/final_scored.smi
5ht1b,exp_0031,-12.900000,0.560779,2.687294,[H]c1c([H])c([H])c2c(c1[H])-c1c([H])c([H])c([H])c([H])c1C2([H])C([H])([H])OC(=O)N([H])C(=O)N1C([H])([H])C([H])([H])N(C(=O)c2c([H])c(C#N)c([H])c(F)c2F)C([H])([H])C1([H])[H],generation_10,output_runs_test/exp_0031/5ht1b/generation_10/docking_results/final_scored.smi
5ht1b,exp_0135,-12.900000,0.569941,3.298339,Cc1cc(-c2ccc(C)n(C(=O)N[C@@H]3CCCc4ccccc43)c2=O)ccc1C(F)(F)C(=O)O,generation_9,output_runs_test/exp_0135/5ht1b/generation_9/docking_results/final_scored.smi
5ht1b,exp_0064,-12.900000,0.566480,3.258423,Cc1ccc(N2C[C@H](NC(=O)N3CCC(CS(=O)(=O)c4ccc5ccccc5c4)C3)CC2=O)cc1C,generation_3,output_runs/exp_0064/5ht1b/generation_3/docking_results/final_scored.smi
5ht1b,exp_0020,-12.800000,0.546239,3.448361,CC(C)c1ccccc1N1CCCC(C2CN(C(=O)NCc3cccc(-c4nn[nH]n4)c3)CCO2)C1,generation_9,output_runs_test/exp_0020/5ht1b/generation_9/docking_results/final_scored.smi
5ht1b,exp_0043,-12.800000,0.568987,3.215193,N#Cc1cccc(-c2[nH]c3cc4c(cc3c2C2=CCNCC2)CN(C(=O)C2CCOCC2)C4=O)c1,generation_9,output_runs_test/exp_0043/5ht1b/generation_9/docking_results/final_scored.smi
5ht1b,exp_0055,-12.800000,0.504744,2.779325,O=C1CC(Cc2nc(-c3cccc(Oc4ccc5c6c(cccc46)C(=O)N5)c3)n[nH]2)C1,generation_8,output_runs_test/exp_0055/5ht1b/generation_8/docking_results/final_scored.smi
5ht1b,exp_0056,-12.800000,0.519505,3.589441,O=C1Nc2c(-c3cccc(CCN4C(=O)CC[C@H](N[C@@H]5CCCOC5)C4=O)c3)ccc3cccc1c23,generation_6,output_runs_test/exp_0056/5ht1b/generation_6/docking_results/final_scored.smi
5ht1b,exp_0073,-12.800000,0.596248,3.654732,C[C@@H]1NCCC[C@H]1C(=O)N(C(=O)C#Cc1ccc2ccccc2c1)c1ccc2c(c1)CCC2,generation_7,output_runs_test/exp_0073/5ht1b/generation_7/docking_results/final_scored.smi
5ht1b,exp_0115,-12.800000,0.504450,3.592042,COc1cccc(C(=O)NC(=O)N2CCN(c3cccc(C4=C(c5cc(C#N)cnn5)CCOC4)c3)CC(C)C2)c1,generation_5,output_runs_test/exp_0115/5ht1b/generation_5/docking_results/final_scored.smi
5ht1b,exp_0013,-12.800000,0.501342,3.793320,O=C(Oc1ccc2c(c1)CCCC2)N1CC(OCC#Cc2ccc(F)c(-c3nn[nH]n3)c2)CC(C2CC2)C1,generation_9,output_runs/exp_0013/5ht1b/generation_9/docking_results/final_scored.smi
5ht1b,exp_0033,-12.800000,0.645929,3.787071,O=C1CC[C@H](C(=O)n2nc(O)cc2C(=O)NC2CC2c2cccc(-c3ccccc3)c2)C1,generation_8,output_runs/exp_0033/5ht1b/generation_8/docking_results/final_scored.smi
5ht1b,exp_0032,-12.800000,0.552704,4.279274,O=C(C1CCCCC1)N1CCCC(c2cc3cc(-c4nnnn4[C@@H]4CC[C@@H]5CNC[C@H]54)cc(F)c3o2)C1,generation_7,output_runs/exp_0032/5ht1b/generation_7/docking_results/final_scored.smi
5ht1b,exp_0055,-12.800000,0.519327,2.973519,CC(=O)N(C(=O)N1CCN(Cc2cc3cc(NC(=O)N4CCC(=O)CC4)cc(F)c3o2)CC1)c1ccc(F)cc1,generation_10,output_runs/exp_0055/5ht1b/generation_10/docking_results/final_scored.smi
5ht1b,exp_0097,-12.800000,0.507619,4.254923,O=C(NC[C@H]1CCS(=O)(=O)C1)N1C[C@@H]2C[C@@H](n3cc(CC4CCN(C(=O)Nc5ccc(C(F)(F)F)cc5)CC4)nn3)[C@H]2C1,generation_3,output_runs/exp_0097/5ht1b/generation_3/docking_results/final_scored.smi
5ht1b,exp_0104,-12.800000,0.546662,3.944332,[H]C#CC([H])([H])C1([H])C([H])([H])C([H])([H])N(C(=O)N2C([H])([H])C([H])([H])N(C(=O)c3nnn(-c4c([H])c([H])c(Cl)c(OC5([H])C([H])([H])C6([H])C([H])([H])N([H])C([H])([H])C6([H])C5([H])[H])c4[H])c3C([H])([H])[H])C([H])([H])C2([H])[H])C([H])([H])C1([H])[H],generation_10,output_runs/exp_0104/5ht1b/generation_10/docking_results/final_scored.smi
5ht1b,exp_0127,-12.800000,0.503429,3.507405,Cc1ccc2c(c1C)O[C@@H](Cn1nnc(CC(=O)[O-])c1-c1ccc3ccccc3c1)C2,generation_2,output_runs/exp_0127/5ht1b/generation_2/docking_results/final_scored.smi
5ht1b,exp_0141,-12.800000,0.502555,2.865025,Cc1cccc(C(=O)n2cc3c(nc2=N)oc(-c2ccc4ccccc4c2)n~3)n1,generation_7,output_runs/exp_0141/5ht1b/generation_7/docking_results/final_scored.smi
5ht1b,exp_0034,-12.700000,0.504398,4.374725,CC1(NS(=O)(=O)C2=CC(=O)C(=O)[C@@H]3C=CC=C[C@@H]23)CC(C(=O)N2CCCC(Oc3ccc(O)c4ccccc34)C2)C1,generation_8,output_runs_test/exp_0034/5ht1b/generation_8/docking_results/final_scored.smi
5ht1b,exp_0072,-12.700000,0.562862,4.491063,Cc1cc2cc(CC3CC(=O)c4ccc5c(c4O3)CCCC5)[nH]c2cc1O[C@@H]1CCC12COC2,generation_6,output_runs_test/exp_0072/5ht1b/generation_6/docking_results/final_scored.smi
5ht1b,exp_0113,-12.700000,0.577772,3.883071,CC(NC(=O)C1CCC(=O)NN1C(=O)[C@@H]1CCCCC1=O)c1ccccc1Oc1ccc(F)cc1C#N,generation_10,output_runs_test/exp_0113/5ht1b/generation_10/docking_results/final_scored.smi
5ht1b,exp_0124,-12.700000,0.540401,3.026272,N#Cc1cc(N(C(=O)C2CCN(C(=O)c3ccc4ccccc4c3)CC2)C(=O)N2CCC(=O)CC2)no1,generation_8,output_runs_test/exp_0124/5ht1b/generation_8/docking_results/final_scored.smi
5ht1b,exp_0042,-12.700000,0.513213,4.443572,Cc1cc(C2(O)CC[C@@H]3[C@@H](C(N)=O)[C@@H]32)c2[nH]c(-c3ncccc3C(=O)N3CCCCC3C)cc2c1C,generation_4,output_runs/exp_0042/5ht1b/generation_4/docking_results/final_scored.smi
5ht1b,exp_0046,-12.700000,0.502896,2.976723,[H]OC([H])(C([H])([H])[H])C1([H])C([H])([H])C([H])([H])N(C(=O)N([H])c2c([H])c([H])c(F)c([H])c2C([H])([H])c2c([H])c([H])c([H])c(-c3c([H])c([H])c4c(c3[H])C([H])([H])C([H])([H])O4)c2[H])C([H])([H])C1([H])[H],generation_8,output_runs/exp_0046/5ht1b/generation_8/docking_results/final_scored.smi
5ht1b,exp_0026,-12.700000,0.554859,2.674513,[H]c1nc2nc(N([H])C(=O)c3c([H])c([H])c(C(=O)N4C([H])([H])C([H])([H])N(C5([H])C([H])([H])C([H])([H])C([H])([H])C5([H])[H])C([H])([H])C([H])([H])C4([H])[H])c([H])c3C([H])([H])[H])nc(C3([H])C([H])([H])C3([H])[H])c2c([H])c1[H],generation_9,output_runs/exp_0026/5ht1b/generation_9/docking_results/final_scored.smi
5ht1b,exp_0027,-12.700000,0.563725,3.618773,CC1CC(NC(=O)Nc2ccc(N3CCOC3=O)cc2)N(C)N1C(=O)Oc1ccc2ccccc2c1,generation_4,output_runs/exp_0027/5ht1b/generation_4/docking_results/final_scored.smi
5ht1b,exp_0028,-12.700000,0.589945,3.766791,O=C(O)c1ccc2[nH]c(CC3CCN(C(=O)N4CCOC5(CCc6ccccc65)C4)CC3)cc2c1,generation_1,output_runs/exp_0028/5ht1b/generation_1/docking_results/final_scored.smi
5ht1b,exp_0030,-12.700000,0.843055,2.810303,[H]c1c([H])c2c3c(c([H])c([H])c(C(=O)N([H])C4=NC(=O)C([H])([H])N4C4([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C4([H])[H])c3c1[H])N([H])C2=O,generation_9,output_runs/exp_0030/5ht1b/generation_9/docking_results/final_scored.smi
5ht1b,exp_0051,-12.700000,0.620068,3.286842,Cc1ccc(-c2[nH]c3cc(C#N)c(C)cc3c2C2=CCN(C(=O)C3=CC=NC(=O)C3)CC2)cc1,generation_5,output_runs/exp_0051/5ht1b/generation_5/docking_results/final_scored.smi
5ht1b,exp_0119,-12.700000,0.558633,3.012201,C#CC(=O)N1CCC(C(=O)Nc2ccc3ccccc3c2OCC#Cc2cccc(C#N)c2O)CC1,generation_5,output_runs/exp_0119/5ht1b/generation_5/docking_results/final_scored.smi
5ht1b,exp_0157,-12.700000,0.512161,3.430771,O=C(C#Cc1cccc2ccccc12)Nc1ccc(N(C(=O)[C@@H]2CCC(=O)NC2)C(=O)N2CCOCC2)cc1,generation_7,output_runs/exp_0157/5ht1b/generation_7/docking_results/final_scored.smi
5ht1b,exp_0009,-12.600000,0.630133,3.446005,[H]C1=C(N([H])[H])C2=NN([H])N([H])N2N=C1n1nnc(C([H])([H])c2c([H])c([H])c([H])c3c([H])c([H])c([H])c([H])c23)c1[H],generation_7,output_runs_test/exp_0009/5ht1b/generation_7/docking_results/final_scored.smi
5ht1b,exp_0035,-12.600000,0.602553,4.183119,Cc1cc(C#N)ccc1C(=O)Nc1cc(F)ccc1C1CCN(C(=O)[C@H]2COC(=O)[C@@H]2C)CC1C(F)F,generation_6,output_runs_test/exp_0035/5ht1b/generation_6/docking_results/final_scored.smi
5ht1b,exp_0050,-12.600000,0.546926,2.427287,[H]c1c([H])c(C([H])([H])N([H])C(=O)N(C(=O)c2c([H])c([H])c3c([H])c([H])c(-c4nnn([H])n4)c([H])c3c2[H])C([H])([H])[H])c([H])c([H])c1C([H])([H])[H],generation_10,output_runs_test/exp_0050/5ht1b/generation_10/docking_results/final_scored.smi
5ht1b,exp_0084,-12.600000,0.666883,2.884316,CCN(C(=O)N[C@@H]1CC(=O)N(c2ccc(C)c(C)c2)C1)C(=O)c1ccc2ccccc2c1,generation_10,output_runs_test/exp_0084/5ht1b/generation_10/docking_results/final_scored.smi
5ht1b,exp_0137,-12.600000,0.500572,3.938435,[H]C#Cc1c([H])c([H])c(N(C(=O)C([H])([H])[H])C(=O)C2([H])C([H])([H])C([H])([H])N(c3nnc(-c4c([H])c([H])c5c(c4[H])OC([H])([H])C([H])([H])O5)c([H])c3[H])C([H])([H])C2([H])C#C[H])c([H])c1[H],generation_5,output_runs_test/exp_0137/5ht1b/generation_5/docking_results/final_scored.smi
5ht1b,exp_0139,-12.600000,0.656171,3.589255,Cc1nc(-c2ccc(Cc3nnc(NC(=O)[C@@H]4CCN[C@H]4C)o3)cc2)nc2c1CCC2,generation_7,output_runs_test/exp_0139/5ht1b/generation_7/docking_results/final_scored.smi
5ht1b,exp_0146,-12.600000,0.568425,3.617926,[H]C1=C([H])C([H])([H])C([H])(C#N)c2c1c([H])c(-c1c([H])c(S(=O)(=O)N([H])c3c([H])c(Cl)c([H])c([H])c3C#N)c([H])c([H])c1F)n2[H],generation_8,output_runs_test/exp_0146/5ht1b/generation_8/docking_results/final_scored.smi
5ht1b,exp_0024,-12.600000,0.526626,3.527215,Cc1cc(N(C(=O)NC2CCCC2C(=O)N2CCCc3ccccc32)c2ccc(F)cc2)ncc1O,generation_10,output_runs/exp_0024/5ht1b/generation_10/docking_results/final_scored.smi
5ht1b,exp_0041,-12.600000,0.552814,3.693958,[H]c1c([H])c(F)c(-c2nc(C3([H])C([H])([H])N(C([H])([H])[H])N(C(=O)c4c([H])c([H])c([H])c(C([H])([H])[H])c4[H])C3([H])F)c([H])c(C([H])([H])[H])c2[H])c(F)c1[H],generation_10,output_runs/exp_0041/5ht1b/generation_10/docking_results/final_scored.smi
5ht1b,exp_0063,-12.600000,0.503121,3.704349,CN(C(=O)N[C@@H]1C(=O)N(C)c2ccccc21)c1ccc(C2NCCc3ccc(S(=O)(=O)C(F)(F)F)cc32)cc1,generation_5,output_runs/exp_0063/5ht1b/generation_5/docking_results/final_scored.smi
5ht1b,exp_0068,-12.600000,0.697825,3.537034,[H]C#Cc1c([H])c(F)c([H])c(-c2c([H])c([H])nc(C(=O)N3C([H])([H])C([H])([H])C4(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C4([H])C3([H])[H])c2[H])c1[H],generation_6,output_runs/exp_0068/5ht1b/generation_6/docking_results/final_scored.smi
5ht1b,exp_0007,-12.600000,0.545039,2.701370,CC1CCN(C(=O)c2ccc(NC(=O)c3ccccc3/C=C/c3nccc4c3NC(=O)C4)cc2)CC1,generation_10,output_runs/exp_0007/5ht1b/generation_10/docking_results/final_scored.smi
5ht1b,exp_0038,-12.600000,0.510497,2.634884,[H]C#Cc1c([H])c([H])c2c([H])c(C3(C(=O)O[H])C([H])([H])C([H])([H])N(c4nc([H])nc5c([H])c([H])c([H])c([H])c45)C([H])([H])C3([H])[H])c([H])c([H])c2c1[H],generation_4,output_runs/exp_0038/5ht1b/generation_4/docking_results/final_scored.smi
5ht1b,exp_0054,-12.600000,0.511820,3.596290,Cc1cc(=O)c2cccc(O[C@@H]3C[C@@H]4CN(C(=O)Cc5cccc6ccccc56)C[C@H]43)c2[nH]1,generation_8,output_runs/exp_0054/5ht1b/generation_8/docking_results/final_scored.smi
5ht1b,exp_0139,-12.600000,0.552681,3.810004,CC#CCN1CCC(c2ccc(C)cc2)=C(c2ccc3c(c2)CN(C(=O)[C@@H]2[C@@H](C)C2(F)F)CC3)C1,generation_10,output_runs/exp_0139/5ht1b/generation_10/docking_results/final_scored.smi
5ht1b,exp_0148,-12.600000,0.502449,4.415897,COc1cccc(C2CC(C)CC3C2CN(c2cccc(C(C)O)c2)N3c2ccc3c(n2)CNCC3)c1,generation_10,output_runs/exp_0148/5ht1b/generation_10/docking_results/final_scored.smi
5ht1b,exp_0006,-12.500000,0.536543,4.390592,CC1CNCC(C(c2ccc(-c3ccccc3C(=O)Nc3nncn3C)cc2)N2CC[C@@H]3COC[C@@H]32)C1,generation_6,output_runs_test/exp_0006/5ht1b/generation_6/docking_results/final_scored.smi
5ht1b,exp_0017,-12.500000,0.565732,3.610379,C[C@@H]1CN(C(=O)C2CSC2)C[C@@H]1Oc1ccc(N2CCN(C(=O)c3ccc(C4(C#N)CC4)cc3)CC2)cc1,generation_7,output_runs_test/exp_0017/5ht1b/generation_7/docking_results/final_scored.smi
5ht1b,exp_0046,-12.500000,0.510611,3.015571,CC(C)(c1nn[nH]n1)N(Cc1ccc(-c2cc(C#N)ccc2Cl)cc1F)C(=O)C1CCCCC1,generation_9,output_runs_test/exp_0046/5ht1b/generation_9/docking_results/final_scored.smi
5ht1b,exp_0064,-12.500000,0.508528,3.762827,C[C@H](N)[C@H](C)CC(=O)N1CCC(Oc2ccc(NC(=O)N3CC(Cc4ccc(C#N)cc4)CCC3=O)cc2)CC1,generation_10,output_runs_test/exp_0064/5ht1b/generation_10/docking_results/final_scored.smi
5ht1b,exp_0078,-12.500000,0.570973,3.608800,C[C@@H]1[C@@H](OC(=O)NC2CCCCCCCCCCC2)CN1C(=O)Cc1cccc2ccccc12,generation_10,output_runs_test/exp_0078/5ht1b/generation_10/docking_results/final_scored.smi
5ht1b,exp_0085,-12.500000,0.524685,3.786552,Cc1cc(F)ccc1C(=O)N1NNNC1c1c(C)ccc(C#CCc2ccccc2C#N)c1C,generation_9,output_runs_test/exp_0085/5ht1b/generation_9/docking_results/final_scored.smi
5ht1b,exp_0103,-12.500000,0.530695,3.518807,CC(=O)N1CCN(C(=O)c2cncc(-c3ccc(C(C)(Oc4cccc(F)c4)[C@H]4CCCN4)cc3)c2)CC1,generation_10,output_runs_test/exp_0103/5ht1b/generation_10/docking_results/final_scored.smi
5ht1b,exp_0111,-12.500000,0.551115,3.572847,[H]C1=C(C(=O)N(C(=O)C([H])([H])[H])C([H])(c2c([H])c([H])c([H])c3c([H])c([H])c([H])c([H])c23)C([H])([H])N2C([H])([H])c3c([H])c([H])c([H])c([H])c3C([H])([H])C2([H])[H])N=NC(=O)C1([H])[H],generation_9,output_runs_test/exp_0111/5ht1b/generation_9/docking_results/final_scored.smi
5ht1b,exp_0129,-12.500000,0.540198,2.393407,[H]c1c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c(C#N)c([H])c1N([H])C(=O)c1c(Cl)c([H])c2c(C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c2c1[H],generation_10,output_runs_test/exp_0129/5ht1b/generation_10/docking_results/final_scored.smi
5ht1b,exp_0142,-12.500000,0.542039,3.592124,CC(C)[C@H]1CC[C@H](C(=O)Nc2nnn(CC3=CC(=O)C=CC3(O)c3cccc4ccccc34)n2)CC1,generation_3,output_runs_test/exp_0142/5ht1b/generation_3/docking_results/final_scored.smi
5ht1b,exp_0004,-12.500000,0.528579,3.889159,Cc1nn(C)c(Nc2cc(C3=C[C@H](c4nn[nH]n4)C(=O)N=C3)cc3ccccc23)c1F,generation_10,output_runs/exp_0004/5ht1b/generation_10/docking_results/final_scored.smi
5ht1b,exp_0007,-12.500000,0.503682,3.359451,C[C@@H]1CCN(C(=O)Cn2nncc2-c2ccc3cc(-c4ccc(O)cc4)ccc3c2)C[C@H]1N,generation_7,output_runs/exp_0007/5ht1b/generation_7/docking_results/final_scored.smi
5ht1b,exp_0023,-12.500000,0.518131,4.233701,Cc1cc(N2CCCN2C23C4C5C2C2C3C4C52Nc2ncc(F)cc2F)ccc1-c1nnn(C2CC(F)C2)n1,generation_9,output_runs/exp_0023/5ht1b/generation_9/docking_results/final_scored.smi
5ht1b,exp_0030,-12.500000,0.515551,3.342989,Cc1ccc(NC(=O)NC[C@H]2CCCN(c3ncc(-c4nnn(C(=O)N5CCOCC5)c4C)cc3C)C2)cc1,generation_9,output_runs/exp_0030/5ht1b/generation_9/docking_results/final_scored.smi
5ht1b,exp_0048,-12.500000,0.537742,3.371905,NC1=C(C(=O)NC(=O)c2csc(-c3cccc(C4(O)CCCCCCCC4)c3)n2)CCCC1,generation_7,output_runs/exp_0048/5ht1b/generation_7/docking_results/final_scored.smi
5ht1b,exp_0069,-12.500000,0.699873,3.406823,Cc1cc(C)c2[nH]c(C(=O)N3CC(C#N)(C4(C)CCc5ccccc54)C3)cc2c1,generation_10,output_runs/exp_0069/5ht1b/generation_10/docking_results/final_scored.smi
5ht1b,exp_0082,-12.500000,0.729843,3.453545,[H]c1c([N+]2([H])C([H])([H])C([H])([H])N(C(=O)c3c([H])c([H])c([H])c(C([H])([H])N4C([H])([H])C([H])([H])OC([H])([H])C4([H])[H])c3[H])C([H])([H])C2([H])[H])nc2c(c1[H])C([H])([H])C(=O)N2[H],generation_9,output_runs/exp_0082/5ht1b/generation_9/docking_results/final_scored.smi
5ht1b,exp_0088,-12.500000,0.539232,2.247149,[H]Oc1c([H])c(-c2c([H])c([H])c([H])c(-c3c([H])c([H])c([H])c(C(=O)N([H])C4([H])C([H])([H])C([H])([H])N(C(=O)C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C4([H])[H])c3[H])c2[H])c([H])c([H])c1C([H])([H])[H],generation_9,output_runs/exp_0088/5ht1b/generation_9/docking_results/final_scored.smi
5ht1b,exp_0105,-12.500000,0.710060,3.379373,[H]C#CC([H])([H])C1([H])C([H])([H])C([H])([H])N(C(=O)N([H])c2c([H])c([H])c3c(c2[H])C([H])(c2c([H])c([H])c([H])c([H])c2C#N)C([H])([H])C([H])=C3[H])C([H])([H])C1([H])[H],generation_8,output_runs/exp_0105/5ht1b/generation_8/docking_results/final_scored.smi
5ht1b,exp_0142,-12.500000,0.614795,4.035053,O=C(c1cc2ccccc2cc1OCC#Cc1cncc2c1CC[C@@H]2O)N1C[C@H]2COC[C@@H]2C1,generation_6,output_runs/exp_0142/5ht1b/generation_6/docking_results/final_scored.smi
5ht1b,exp_0036,-12.400000,0.591938,3.440548,[H]OC(=O)N1C([H])([H])C([H])([H])C([H])([H])C1([H])C([H])(c1c([H])c([H])c([H])c(N([H])c2nc(-c3c([H])nc([H])c([H])c3[H])c3c(n2)C([H])([H])C([H])([H])C3([H])[H])c1[H])C([H])([H])[H],generation_6,output_runs_test/exp_0036/5ht1b/generation_6/docking_results/final_scored.smi
5ht1b,exp_0041,-12.400000,0.525538,3.362637,Cc1cc(Cc2ccc(S(=O)(=O)N3CCC(C)CC3)cc2)cn(C(=O)N[C@H]2C(=O)N(C)c3ccccc32)c1=O,generation_5,output_runs_test/exp_0041/5ht1b/generation_5/docking_results/final_scored.smi
5ht1b,exp_0042,-12.400000,0.554598,3.675576,[H]c1c([H])c(C2([H])C(=O)N(N([H])S(=O)(=O)c3c([H])c([H])c4c([H])c([H])c([H])c([H])c4c3[H])C([H])([H])C2([H])[H])c([H])c([H])c1C(=O)N1C([H])([H])C([H])(C([H])([H])[H])N([H])C([H])(C([H])([H])[H])C1([H])[H],generation_5,output_runs_test/exp_0042/5ht1b/generation_5/docking_results/final_scored.smi
5ht1b,exp_0106,-12.400000,0.505615,3.560727,CC(C)(c1cc(-c2ccccc2)c2cccnc2c1O)c1nnnn1C1=C2C=CN=C2C=NC1,generation_10,output_runs_test/exp_0106/5ht1b/generation_10/docking_results/final_scored.smi
5ht1b,exp_0121,-12.400000,0.542500,4.489418,CC(=CC=C1CCC1)c1ccc2c(c1)N(C(=O)N[C@H]1C=CS(=O)(=O)C1)CC(c1noc(C[C@H]3CCCNC3)n1)=N2,generation_10,output_runs_test/exp_0121/5ht1b/generation_10/docking_results/final_scored.smi
5ht1b,exp_0123,-12.400000,0.502334,3.376015,Cc1cc(C)c2nc(C)n(CCN(C(=O)c3cccc(C4CC5(CC(=O)C5)C4)c3)C3CC3)c(=O)c2c1,generation_9,output_runs_test/exp_0123/5ht1b/generation_9/docking_results/final_scored.smi
5ht1b,exp_0010,-12.400000,0.531517,3.337826,Cc1cccc(Nc2ccnc(-c3ccc(F)c(C4(O)CCCC4(C)C)c3)c2)c1C#N,generation_8,output_runs/exp_0010/5ht1b/generation_8/docking_results/final_scored.smi
5ht1b,exp_0011,-12.400000,0.521871,3.282537,Cc1ccc(F)c2c(=O)n(-c3ccc(NC4CCc5cc(C(=O)[O-])ccc54)cc3)c(C)nc12,generation_9,output_runs/exp_0011/5ht1b/generation_9/docking_results/final_scored.smi
5ht1b,exp_0014,-12.400000,0.556650,4.789851,C#Cc1ccc2cc(OC3OC(CC#N)C(O)C3c3noc([C@H]4CCC(CC)=N4)n3)ccc2c1,generation_9,output_runs/exp_0014/5ht1b/generation_9/docking_results/final_scored.smi
5ht1b,exp_0054,-12.400000,0.502762,3.701821,[H]c1nc(F)c(C([H])([H])[H])c([H])c1-c1c([H])c([H])c2c(c1[H])C([H])([H])C([H])([H])C2([H])N1C([H])([H])C([H])([H])C2(OC([H])([H])c3c([H])c([H])c([H])c([H])c32)C([H])([H])C1([H])[H],generation_2,output_runs/exp_0054/5ht1b/generation_2/docking_results/final_scored.smi
5ht1b,exp_0001,-12.400000,0.565298,2.447789,CN(C)C(=O)c1cccc(-c2nnc3n2CCN(C(=O)C2CCN(C(=O)c4ccccc4)CC2)C3)c1,generation_10,output_runs/exp_0001/5ht1b/generation_10/docking_results/final_scored.smi
5ht1b,exp_0018,-12.400000,0.561198,4.354243,CC1=C(C)[C@H](n2nncc2COc2ccccc2C2NC(C)Cc3cc(C#N)c(F)cc32)OC1=O,generation_3,output_runs/exp_0018/5ht1b/generation_3/docking_results/final_scored.smi
